pair,mode,subject,acc,kappa,f1,sens,spec,pred1,p_chance,n,proximity,joints
WAA/EPS,cwt,1,55.55555555555556,0.11111111111111116,0.5553359683794465,53.333333333333336,57.77777777777777,47.77777777777778,0.1714165597103941,90,adjacent,wrist-elbow
WAA/EPS,cwt,2,46.25,-0.07499999999999996,0.46241600250039067,45.0,47.5,48.75,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EPS,cwt,3,38.75,-0.22499999999999998,0.3850980392156863,32.5,45.0,43.75,0.9835036907867619,80,adjacent,wrist-elbow
WAA/EPS,cwt,4,63.74999999999999,0.2749999999999999,0.6360784313725489,70.0,57.49999999999999,56.25,0.00915804875845816,80,adjacent,wrist-elbow
WAA/EPS,cwt,5,52.5,0.050000000000000044,0.5140664961636829,37.5,67.5,35.0,0.3687771544921613,80,adjacent,wrist-elbow
WAA/EPS,cwt,6,60.0,0.19999999999999996,0.595959595959596,50.0,70.0,40.0,0.04645594111027311,80,adjacent,wrist-elbow
WAA/EPS,cwt,7,52.5,0.050000000000000044,0.5238095238095238,57.49999999999999,47.5,55.00000000000001,0.3687771544921613,80,adjacent,wrist-elbow
WAA/EPS,cwt,8,56.25,0.125,0.5568919132774173,67.5,45.0,61.25000000000001,0.15715328993196853,80,adjacent,wrist-elbow
WAA/EPS,cwt,9,48.75,-0.025000000000000022,0.4874199093608376,50.0,47.5,51.24999999999999,0.6312228455078387,80,adjacent,wrist-elbow
WAA/EPS,cwt,10,40.0,-0.19999999999999996,0.39849624060150374,45.0,35.0,55.00000000000001,0.9716677868274395,80,adjacent,wrist-elbow
WAA/EPS,cwt,11,45.0,-0.09999999999999998,0.4444444444444444,55.00000000000001,35.0,60.0,0.8428467100680315,80,adjacent,wrist-elbow
WAA/EPS,cwt,12,46.25,-0.07499999999999996,0.4617430762009075,42.5,50.0,46.25,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EPS,cwt,13,46.25,-0.07499999999999996,0.4617430762009075,42.5,50.0,46.25,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EPS,cwt,14,62.5,0.25,0.625,62.5,62.5,50.0,0.016496309213238095,80,adjacent,wrist-elbow
WAA/EPS,cwt,15,53.75,0.07499999999999996,0.5368486934751995,57.49999999999999,50.0,53.75,0.28821531309419657,80,adjacent,wrist-elbow
WAA/EPS,cwt,16,47.5,-0.050000000000000044,0.4696969696969697,37.5,57.49999999999999,40.0,0.7117846869058034,80,adjacent,wrist-elbow
WAA/EPS,cwt,17,45.0,-0.09999999999999998,0.44965603502188867,47.5,42.5,52.5,0.8428467100680315,80,adjacent,wrist-elbow
WAA/EPS,cwt,18,52.5,0.050000000000000044,0.5238095238095238,47.5,57.49999999999999,45.0,0.3687771544921613,80,adjacent,wrist-elbow
WAA/SAA,cwt,1,67.77777777777779,0.3555555555555556,0.6758166687368028,75.55555555555556,60.0,57.77777777777777,0.0004863803539756835,90,distant,wrist-shoulder
WAA/SAA,cwt,2,38.75,-0.22499999999999998,0.38740428191904985,37.5,40.0,48.75,0.9835036907867619,80,distant,wrist-shoulder
WAA/SAA,cwt,3,86.25,0.7250000000000001,0.8623063683304647,82.5,90.0,46.25,1.0247576593587948e-11,80,distant,wrist-shoulder
WAA/SAA,cwt,4,86.25,0.7250000000000001,0.8624785122675418,87.5,85.0,51.24999999999999,1.0247576593587948e-11,80,distant,wrist-shoulder
WAA/SAA,cwt,5,52.5,0.050000000000000044,0.5174603174603174,65.0,40.0,62.5,0.3687771544921613,80,distant,wrist-shoulder
WAA/SAA,cwt,6,73.75,0.4750000000000001,0.7371303395399781,70.0,77.5,46.25,1.2645551282335301e-05,80,distant,wrist-shoulder
WAA/SAA,cwt,7,61.25000000000001,0.2250000000000001,0.6124394436630723,60.0,62.5,48.75,0.028332213172560572,80,distant,wrist-shoulder
WAA/SAA,cwt,8,48.75,-0.025000000000000022,0.48677828195900485,52.5,45.0,53.75,0.6312228455078387,80,distant,wrist-shoulder
WAA/SAA,cwt,9,71.25,0.42500000000000004,0.7113725490196079,65.0,77.5,43.75,9.155828206487555e-05,80,distant,wrist-shoulder
WAA/SAA,cwt,10,67.5,0.3500000000000001,0.6731615336266499,60.0,75.0,42.5,0.001162270644044352,80,distant,wrist-shoulder
WAA/SAA,cwt,11,56.25,0.125,0.5624316299421784,57.49999999999999,55.00000000000001,51.24999999999999,0.15715328993196853,80,distant,wrist-shoulder
WAA/SAA,cwt,12,52.5,0.050000000000000044,0.5238095238095238,47.5,57.49999999999999,45.0,0.3687771544921613,80,distant,wrist-shoulder
WAA/SAA,cwt,13,71.25,0.42500000000000004,0.7124550711048601,70.0,72.5,48.75,9.155828206487555e-05,80,distant,wrist-shoulder
WAA/SAA,cwt,14,70.0,0.3999999999999999,0.6983029541169076,77.5,62.5,57.49999999999999,0.0002257586359574054,80,distant,wrist-shoulder
WAA/SAA,cwt,15,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,distant,wrist-shoulder
WAA/SAA,cwt,16,55.00000000000001,0.10000000000000009,0.549718574108818,52.5,57.49999999999999,47.5,0.21702112767273937,80,distant,wrist-shoulder
WAA/SAA,cwt,17,60.0,0.19999999999999996,0.5977372721558768,67.5,52.5,57.49999999999999,0.04645594111027311,80,distant,wrist-shoulder
WAA/SAA,cwt,18,72.5,0.44999999999999996,0.7243107769423559,77.5,67.5,55.00000000000001,3.505286989959981e-05,80,distant,wrist-shoulder
WAA/SFE,cwt,1,52.22222222222223,0.04444444444444451,0.5216907675194661,48.888888888888886,55.55555555555556,46.666666666666664,0.37601660079929755,90,distant,wrist-shoulder
WAA/SFE,cwt,2,43.75,-0.125,0.43670787044281023,47.5,40.0,53.75,0.8907409802606481,80,distant,wrist-shoulder
WAA/SFE,cwt,3,72.5,0.44999999999999996,0.7248280175109443,75.0,70.0,52.5,3.505286989959981e-05,80,distant,wrist-shoulder
WAA/SFE,cwt,4,81.25,0.625,0.8122359568142701,77.5,85.0,46.25,7.05733420490698e-09,80,distant,wrist-shoulder
WAA/SFE,cwt,5,61.72839506172839,0.23375038144644478,0.6163483575248281,65.85365853658537,57.49999999999999,54.32098765432099,0.02241426119289932,81,distant,wrist-shoulder
WAA/SFE,cwt,6,61.25000000000001,0.2250000000000001,0.6124394436630723,62.5,60.0,51.24999999999999,0.028332213172560572,80,distant,wrist-shoulder
WAA/SFE,cwt,7,57.49999999999999,0.1499999999999999,0.5739348370927319,62.5,52.5,55.00000000000001,0.10925901973935187,80,distant,wrist-shoulder
WAA/SFE,cwt,8,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,distant,wrist-shoulder
WAA/SFE,cwt,9,66.25,0.32499999999999996,0.6624472573839661,65.0,67.5,48.75,0.0024340770747797117,80,distant,wrist-shoulder
WAA/SFE,cwt,10,67.5,0.3500000000000001,0.6741854636591479,62.5,72.5,45.0,0.001162270644044352,80,distant,wrist-shoulder
WAA/SFE,cwt,11,58.75,0.17500000000000004,0.5858823529411765,65.0,52.5,56.25,0.07281772720149135,80,distant,wrist-shoulder
WAA/SFE,cwt,12,51.24999999999999,0.02499999999999991,0.5118134877171022,47.5,55.00000000000001,46.25,0.4555360606130464,80,distant,wrist-shoulder
WAA/SFE,cwt,13,75.0,0.5,0.7493734335839599,70.0,80.0,45.0,4.290279933524806e-06,80,distant,wrist-shoulder
WAA/SFE,cwt,14,71.25,0.42500000000000004,0.7120951337818808,67.5,75.0,46.25,9.155828206487555e-05,80,distant,wrist-shoulder
WAA/SFE,cwt,15,58.75,0.17500000000000004,0.5843174303259329,67.5,50.0,58.75,0.07281772720149135,80,distant,wrist-shoulder
WAA/SFE,cwt,16,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,distant,wrist-shoulder
WAA/SFE,cwt,17,71.25,0.42500000000000004,0.7120951337818808,67.5,75.0,46.25,9.155828206487555e-05,80,distant,wrist-shoulder
WAA/SFE,cwt,18,70.0,0.3999999999999999,0.699812382739212,72.5,67.5,52.5,0.0002257586359574054,80,distant,wrist-shoulder
WAA/SPS,cwt,1,58.88888888888889,0.1777777777777778,0.5876160990712074,64.44444444444444,53.333333333333336,55.55555555555556,0.05667217702171029,90,distant,wrist-shoulder
WAA/SPS,cwt,2,43.75,-0.125,0.43316013226263583,35.0,52.5,41.25,0.8907409802606481,80,distant,wrist-shoulder
WAA/SPS,cwt,3,61.25000000000001,0.2250000000000001,0.6124394436630723,60.0,62.5,48.75,0.028332213172560572,80,distant,wrist-shoulder
WAA/SPS,cwt,4,86.25,0.7250000000000001,0.8619607843137256,92.5,80.0,56.25,1.0247576593587948e-11,80,distant,wrist-shoulder
WAA/SPS,cwt,5,58.75,0.17500000000000004,0.5858823529411765,52.5,65.0,43.75,0.07281772720149135,80,distant,wrist-shoulder
WAA/SPS,cwt,6,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,distant,wrist-shoulder
WAA/SPS,cwt,7,58.75,0.17500000000000004,0.5874355368026254,60.0,57.49999999999999,51.24999999999999,0.07281772720149135,80,distant,wrist-shoulder
WAA/SPS,cwt,8,48.75,-0.025000000000000022,0.48354589828373484,40.0,57.49999999999999,41.25,0.6312228455078387,80,distant,wrist-shoulder
WAA/SPS,cwt,9,65.0,0.30000000000000004,0.65,65.0,65.0,50.0,0.004841424961528786,80,distant,wrist-shoulder
WAA/SPS,cwt,10,76.25,0.5249999999999999,0.762462884825754,77.5,75.0,51.24999999999999,1.3659349614411326e-06,80,distant,wrist-shoulder
WAA/SPS,cwt,11,46.25,-0.07499999999999996,0.45835301527318534,55.00000000000001,37.5,58.75,0.7829788723272606,80,distant,wrist-shoulder
WAA/SPS,cwt,12,55.00000000000001,0.10000000000000009,0.55,55.00000000000001,55.00000000000001,50.0,0.21702112767273937,80,distant,wrist-shoulder
WAA/SPS,cwt,13,61.25000000000001,0.2250000000000001,0.6124394436630723,62.5,60.0,51.24999999999999,0.028332213172560572,80,distant,wrist-shoulder
WAA/SPS,cwt,14,67.5,0.3500000000000001,0.6741854636591479,62.5,72.5,45.0,0.001162270644044352,80,distant,wrist-shoulder
WAA/SPS,cwt,15,50.0,0.0,0.4987468671679198,55.00000000000001,45.0,55.00000000000001,0.5444639393869536,80,distant,wrist-shoulder
WAA/SPS,cwt,16,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,distant,wrist-shoulder
WAA/SPS,cwt,17,58.75,0.17500000000000004,0.5874355368026254,57.49999999999999,60.0,48.75,0.07281772720149135,80,distant,wrist-shoulder
WAA/SPS,cwt,18,66.25,0.32499999999999996,0.6611764705882353,60.0,72.5,43.75,0.0024340770747797117,80,distant,wrist-shoulder
WFE/EFE,cwt,1,54.44444444444444,0.0888888888888888,0.541671842007204,62.22222222222222,46.666666666666664,57.77777777777777,0.23039623635948556,90,adjacent,wrist-elbow
WFE/EFE,cwt,2,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,adjacent,wrist-elbow
WFE/EFE,cwt,3,50.0,0.0,0.4987468671679198,45.0,55.00000000000001,45.0,0.5444639393869536,80,adjacent,wrist-elbow
WFE/EFE,cwt,4,72.5,0.44999999999999996,0.7243107769423559,67.5,77.5,45.0,3.505286989959981e-05,80,adjacent,wrist-elbow
WFE/EFE,cwt,5,56.25,0.125,0.5591245473153834,65.0,47.5,58.75,0.15715328993196853,80,adjacent,wrist-elbow
WFE/EFE,cwt,6,50.0,0.0,0.4949494949494949,60.0,40.0,60.0,0.5444639393869536,80,adjacent,wrist-elbow
WFE/EFE,cwt,7,62.5,0.25,0.625,62.5,62.5,50.0,0.016496309213238095,80,adjacent,wrist-elbow
WFE/EFE,cwt,8,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,adjacent,wrist-elbow
WFE/EFE,cwt,9,65.0,0.30000000000000004,0.6491228070175439,70.0,60.0,55.00000000000001,0.004841424961528786,80,adjacent,wrist-elbow
WFE/EFE,cwt,10,61.25000000000001,0.2250000000000001,0.6124394436630723,60.0,62.5,48.75,0.028332213172560572,80,adjacent,wrist-elbow
WFE/EFE,cwt,11,46.25,-0.07499999999999996,0.46039215686274515,52.5,40.0,56.25,0.7829788723272606,80,adjacent,wrist-elbow
WFE/EFE,cwt,12,52.5,0.050000000000000044,0.5223130106851037,60.0,45.0,57.49999999999999,0.3687771544921613,80,adjacent,wrist-elbow
WFE/EFE,cwt,13,50.0,0.0,0.4987468671679198,55.00000000000001,45.0,55.00000000000001,0.5444639393869536,80,adjacent,wrist-elbow
WFE/EFE,cwt,14,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,adjacent,wrist-elbow
WFE/EFE,cwt,15,47.5,-0.050000000000000044,0.4629156010230179,62.5,32.5,65.0,0.7117846869058034,80,adjacent,wrist-elbow
WFE/EFE,cwt,16,56.25,0.125,0.5618838992332968,52.5,60.0,46.25,0.15715328993196853,80,adjacent,wrist-elbow
WFE/EFE,cwt,17,52.5,0.050000000000000044,0.5247029393370857,50.0,55.00000000000001,47.5,0.3687771544921613,80,adjacent,wrist-elbow
WFE/EFE,cwt,18,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,wrist-elbow
WFE/EPS,cwt,1,47.77777777777778,-0.0444444444444444,0.4761609907120743,53.333333333333336,42.22222222222222,55.55555555555556,0.7007941408832404,90,adjacent,wrist-elbow
WFE/EPS,cwt,2,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,adjacent,wrist-elbow
WFE/EPS,cwt,3,48.75,-0.025000000000000022,0.4809305269821174,37.5,60.0,38.75,0.6312228455078387,80,adjacent,wrist-elbow
WFE/EPS,cwt,4,61.25000000000001,0.2250000000000001,0.6124394436630723,62.5,60.0,51.24999999999999,0.028332213172560572,80,adjacent,wrist-elbow
WFE/EPS,cwt,5,45.0,-0.09999999999999998,0.45,45.0,45.0,50.0,0.8428467100680315,80,adjacent,wrist-elbow
WFE/EPS,cwt,6,42.5,-0.15000000000000002,0.42464040025015637,40.0,45.0,47.5,0.9271822727985086,80,adjacent,wrist-elbow
WFE/EPS,cwt,7,47.5,-0.050000000000000044,0.4736842105263158,52.5,42.5,55.00000000000001,0.7117846869058034,80,adjacent,wrist-elbow
WFE/EPS,cwt,8,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,adjacent,wrist-elbow
WFE/EPS,cwt,9,56.25,0.125,0.5618838992332968,52.5,60.0,46.25,0.15715328993196853,80,adjacent,wrist-elbow
WFE/EPS,cwt,10,48.75,-0.025000000000000022,0.48677828195900485,52.5,45.0,53.75,0.6312228455078387,80,adjacent,wrist-elbow
WFE/EPS,cwt,11,41.25,-0.17500000000000004,0.4124081887794968,42.5,40.0,51.24999999999999,0.9535440588897269,80,adjacent,wrist-elbow
WFE/EPS,cwt,12,62.5,0.25,0.625,62.5,62.5,50.0,0.016496309213238095,80,adjacent,wrist-elbow
WFE/EPS,cwt,13,57.49999999999999,0.1499999999999999,0.5682539682539682,45.0,70.0,37.5,0.10925901973935187,80,adjacent,wrist-elbow
WFE/EPS,cwt,14,41.25,-0.17500000000000004,0.4124081887794968,42.5,40.0,51.24999999999999,0.9535440588897269,80,adjacent,wrist-elbow
WFE/EPS,cwt,15,57.49999999999999,0.1499999999999999,0.5707070707070707,67.5,47.5,60.0,0.10925901973935187,80,adjacent,wrist-elbow
WFE/EPS,cwt,16,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,adjacent,wrist-elbow
WFE/EPS,cwt,17,40.0,-0.19999999999999996,0.39660590823381525,32.5,47.5,42.5,0.9716677868274395,80,adjacent,wrist-elbow
WFE/EPS,cwt,18,58.75,0.17500000000000004,0.57955088389871,45.0,72.5,36.25,0.07281772720149135,80,adjacent,wrist-elbow
WFE/SAA,cwt,1,72.22222222222221,0.4444444444444444,0.7221879244351155,73.33333333333333,71.11111111111111,51.11111111111111,1.4832264612600933e-05,90,distant,wrist-shoulder
WFE/SAA,cwt,2,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,distant,wrist-shoulder
WFE/SAA,cwt,3,68.75,0.375,0.685088962368131,60.0,77.5,41.25,0.0005263674286766723,80,distant,wrist-shoulder
WFE/SAA,cwt,4,81.25,0.625,0.8110533774208786,72.5,90.0,41.25,7.05733420490698e-09,80,distant,wrist-shoulder
WFE/SAA,cwt,5,62.5,0.25,0.6228786926461345,55.00000000000001,70.0,42.5,0.016496309213238095,80,distant,wrist-shoulder
WFE/SAA,cwt,6,67.5,0.3500000000000001,0.6741854636591479,72.5,62.5,55.00000000000001,0.001162270644044352,80,distant,wrist-shoulder
WFE/SAA,cwt,7,55.00000000000001,0.10000000000000009,0.55,55.00000000000001,55.00000000000001,50.0,0.21702112767273937,80,distant,wrist-shoulder
WFE/SAA,cwt,8,53.75,0.07499999999999996,0.531571451178984,65.0,42.5,61.25000000000001,0.28821531309419657,80,distant,wrist-shoulder
WFE/SAA,cwt,9,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,distant,wrist-shoulder
WFE/SAA,cwt,10,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,distant,wrist-shoulder
WFE/SAA,cwt,11,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,distant,wrist-shoulder
WFE/SAA,cwt,12,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,distant,wrist-shoulder
WFE/SAA,cwt,13,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,distant,wrist-shoulder
WFE/SAA,cwt,14,58.75,0.17500000000000004,0.5858823529411765,52.5,65.0,43.75,0.07281772720149135,80,distant,wrist-shoulder
WFE/SAA,cwt,15,58.75,0.17500000000000004,0.57955088389871,72.5,45.0,63.74999999999999,0.07281772720149135,80,distant,wrist-shoulder
WFE/SAA,cwt,16,50.0,0.0,0.4996873045653534,47.5,52.5,47.5,0.5444639393869536,80,distant,wrist-shoulder
WFE/SAA,cwt,17,62.5,0.25,0.6247654784240151,60.0,65.0,47.5,0.016496309213238095,80,distant,wrist-shoulder
WFE/SAA,cwt,18,63.74999999999999,0.2749999999999999,0.6374433505235193,62.5,65.0,48.75,0.00915804875845816,80,distant,wrist-shoulder
WFE/SFE,cwt,1,58.88888888888889,0.1777777777777778,0.5863867842504037,51.11111111111111,66.66666666666666,42.22222222222222,0.05667217702171029,90,distant,wrist-shoulder
WFE/SFE,cwt,2,48.75,-0.025000000000000022,0.48677828195900485,45.0,52.5,46.25,0.6312228455078387,80,distant,wrist-shoulder
WFE/SFE,cwt,3,67.5,0.3500000000000001,0.6731615336266499,60.0,75.0,42.5,0.001162270644044352,80,distant,wrist-shoulder
WFE/SFE,cwt,4,77.5,0.55,0.7744360902255639,72.5,82.5,45.0,4.0713333124976437e-07,80,distant,wrist-shoulder
WFE/SFE,cwt,5,53.086419753086425,0.061012812690665094,0.5302197802197802,56.09756097560976,50.0,53.086419753086425,0.3284962337931788,81,distant,wrist-shoulder
WFE/SFE,cwt,6,58.75,0.17500000000000004,0.5869191049913942,55.00000000000001,62.5,46.25,0.07281772720149135,80,distant,wrist-shoulder
WFE/SFE,cwt,7,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,distant,wrist-shoulder
WFE/SFE,cwt,8,50.0,0.0,0.4996873045653534,47.5,52.5,47.5,0.5444639393869536,80,distant,wrist-shoulder
WFE/SFE,cwt,9,57.49999999999999,0.1499999999999999,0.575,57.49999999999999,57.49999999999999,50.0,0.10925901973935187,80,distant,wrist-shoulder
WFE/SFE,cwt,10,58.75,0.17500000000000004,0.5858823529411765,52.5,65.0,43.75,0.07281772720149135,80,distant,wrist-shoulder
WFE/SFE,cwt,11,57.49999999999999,0.1499999999999999,0.5682539682539682,70.0,45.0,62.5,0.10925901973935187,80,distant,wrist-shoulder
WFE/SFE,cwt,12,51.24999999999999,0.02499999999999991,0.5105882352941176,57.49999999999999,45.0,56.25,0.4555360606130464,80,distant,wrist-shoulder
WFE/SFE,cwt,13,65.0,0.30000000000000004,0.6491228070175439,60.0,70.0,45.0,0.004841424961528786,80,distant,wrist-shoulder
WFE/SFE,cwt,14,55.00000000000001,0.10000000000000009,0.549718574108818,52.5,57.49999999999999,47.5,0.21702112767273937,80,distant,wrist-shoulder
WFE/SFE,cwt,15,46.25,-0.07499999999999996,0.46039215686274515,52.5,40.0,56.25,0.7829788723272606,80,distant,wrist-shoulder
WFE/SFE,cwt,16,51.24999999999999,0.02499999999999991,0.5087387812942843,42.5,60.0,41.25,0.4555360606130464,80,distant,wrist-shoulder
WFE/SFE,cwt,17,55.00000000000001,0.10000000000000009,0.5428571428571428,67.5,42.5,62.5,0.21702112767273937,80,distant,wrist-shoulder
WFE/SFE,cwt,18,75.0,0.5,0.7493734335839599,70.0,80.0,45.0,4.290279933524806e-06,80,distant,wrist-shoulder
WFE/SPS,cwt,1,70.0,0.3999999999999999,0.6990712074303406,75.55555555555556,64.44444444444444,55.55555555555556,9.387789808964946e-05,90,distant,wrist-shoulder
WFE/SPS,cwt,2,48.75,-0.025000000000000022,0.48549019607843136,55.00000000000001,42.5,56.25,0.6312228455078387,80,distant,wrist-shoulder
WFE/SPS,cwt,3,68.75,0.375,0.6862745098039216,62.5,75.0,43.75,0.0005263674286766723,80,distant,wrist-shoulder
WFE/SPS,cwt,4,80.0,0.6000000000000001,0.7998749218261414,82.5,77.5,52.5,2.9356652072980998e-08,80,distant,wrist-shoulder
WFE/SPS,cwt,5,60.0,0.19999999999999996,0.595959595959596,50.0,70.0,40.0,0.04645594111027311,80,distant,wrist-shoulder
WFE/SPS,cwt,6,58.75,0.17500000000000004,0.5874355368026254,57.49999999999999,60.0,48.75,0.07281772720149135,80,distant,wrist-shoulder
WFE/SPS,cwt,7,65.0,0.30000000000000004,0.65,65.0,65.0,50.0,0.004841424961528786,80,distant,wrist-shoulder
WFE/SPS,cwt,8,56.25,0.125,0.5618838992332968,60.0,52.5,53.75,0.15715328993196853,80,distant,wrist-shoulder
WFE/SPS,cwt,9,63.74999999999999,0.2749999999999999,0.6369895165075887,60.0,67.5,46.25,0.00915804875845816,80,distant,wrist-shoulder
WFE/SPS,cwt,10,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,distant,wrist-shoulder
WFE/SPS,cwt,11,51.24999999999999,0.02499999999999991,0.5118134877171022,55.00000000000001,47.5,53.75,0.4555360606130464,80,distant,wrist-shoulder
WFE/SPS,cwt,12,65.0,0.30000000000000004,0.65,65.0,65.0,50.0,0.004841424961528786,80,distant,wrist-shoulder
WFE/SPS,cwt,13,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,distant,wrist-shoulder
WFE/SPS,cwt,14,58.75,0.17500000000000004,0.5869191049913942,55.00000000000001,62.5,46.25,0.07281772720149135,80,distant,wrist-shoulder
WFE/SPS,cwt,15,53.75,0.07499999999999996,0.5339316643048339,62.5,45.0,58.75,0.28821531309419657,80,distant,wrist-shoulder
WFE/SPS,cwt,16,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,distant,wrist-shoulder
WFE/SPS,cwt,17,51.24999999999999,0.02499999999999991,0.5105882352941176,57.49999999999999,45.0,56.25,0.4555360606130464,80,distant,wrist-shoulder
WFE/SPS,cwt,18,71.25,0.42500000000000004,0.7120951337818808,67.5,75.0,46.25,9.155828206487555e-05,80,distant,wrist-shoulder
WFE/WAA,cwt,1,52.22222222222223,0.04444444444444451,0.5207430340557275,46.666666666666664,57.77777777777777,44.44444444444444,0.37601660079929755,90,same,wrist-wrist
