pair,model,window,mean_acc,sd_acc,n_subjects
EFE_SPS,conformer_b,3000,69.88425925925927,12.124090791626482,18
EFE_SPS,conformer_b,4000,67.95524691358024,11.450772961865546,18
EFE_SPS,conformer_b,avg,68.04783950617283,11.04842506223424,18
EFE_SPS,conformer_b_cwt,800,60.223765432098766,12.003307128037907,18
EFE_SPS,conformer_b_cwt,1500,63.873456790123456,11.788086738117105,18
EFE_SPS,conformer_b_cwt,3000,60.79475308641976,8.463016743725799,18
EFE_SPS,conformer_b_cwt,4000,58.99691358024691,8.413497261760202,18
EFE_SPS,conformer_b_cwt,avg,60.97222222222222,8.987640160442272,18
EFE_SAA,conformer_a,800,65.64043209876543,13.878602309079206,18
EFE_SAA,conformer_a,1500,69.35956790123457,13.902863793529079,18
EFE_SAA,conformer_a,3000,69.45216049382717,16.231133412745447,18
EFE_SAA,conformer_a,4000,69.68364197530865,14.24731987845556,18
EFE_SAA,conformer_a,avg,68.53395061728395,13.587318074908394,18
EFE_SAA,conformer_b,800,65.24691358024691,13.115350790951986,18
EFE_SAA,conformer_b,1500,69.01234567901234,13.495229065729582,18
EFE_SAA,conformer_b,3000,69.70679012345678,12.19376969794254,18
EFE_SAA,conformer_b,4000,69.22067901234567,12.907759147409612,18
EFE_SAA,conformer_b,avg,68.29668209876543,12.186405809389726,18
EFE_SAA,conformer_b_cwt,800,59.02006172839506,10.470229632883854,18
EFE_SAA,conformer_b_cwt,1500,58.80401234567901,10.268625461350151,18
EFE_SAA,conformer_b_cwt,3000,60.331790123456784,10.345359297237838,18
EFE_SAA,conformer_b_cwt,4000,60.87962962962964,12.692865779043837,18
EFE_SAA,conformer_b_cwt,avg,59.75887345679012,9.077301570832885,18
EFE_SFE,conformer_a,800,65.3858024691358,12.520005374438554,18
EFE_SFE,conformer_a,1500,69.29783950617285,11.7148545967928,18
EFE_SFE,conformer_a,3000,70.30006858710561,12.667028068999198,18
EFE_SFE,conformer_a,4000,71.0099451303155,10.690082486768807,18
EFE_SFE,conformer_a,avg,68.99841392318245,10.935920144174716,18
EFE_SFE,conformer_b,800,63.98576817558299,12.78783801650982,18
EFE_SFE,conformer_b,1500,66.0090877914952,11.709674241774952,18
EFE_SFE,conformer_b,3000,68.70884773662551,12.120426010773116,18
EFE_SFE,conformer_b,4000,68.20130315500685,10.927903125360906,18
EFE_SFE,conformer_b,avg,66.72625171467763,10.778317911601645,18
EFE_SFE,conformer_b_cwt,800,58.356481481481474,9.687642753182518,18
EFE_SFE,conformer_b_cwt,1500,59.49245541838135,9.125788333688092,18
EFE_SFE,conformer_b_cwt,3000,57.425411522633745,11.65182099694317,18
EFE_SFE,conformer_b_cwt,4000,57.16992455418381,10.407933129596788,18
EFE_SFE,conformer_b_cwt,avg,58.111068244170106,9.055747621207956,18
SPS_SAA,conformer_a,800,62.268518518518526,15.202353929453457,18
SPS_SAA,conformer_a,1500,68.13271604938272,14.112354416032835,18
SPS_SAA,conformer_a,3000,71.54320987654322,14.552674658216601,18
SPS_SAA,conformer_a,4000,71.40432098765433,13.616769606194786,18
SPS_SAA,conformer_a,avg,68.33719135802468,13.321066878936875,18
SPS_SAA,conformer_b,800,63.53395061728395,15.2753431083094,18
SPS_SAA,conformer_b,1500,68.74228395061728,13.84441180910883,18
SPS_SAA,conformer_b,3000,68.97376543209877,12.428000603615601,18
SPS_SAA,conformer_b,4000,67.1141975308642,14.285954554699286,18
